rowid,modelname,imagefilename,classid,classtext,value,inference,modelrun,processed_flag,storeid,storename,s3path_actual_file,s3path_annotated_file
264,gpt-4o-rescorer,IMG-MNLM8PJT-BU6V.jpg,1089,BOX_DISPLAY,N,0.0,2026-04-22 15:29:56.996803,N,3110111722,"""DADDY,S CHIPLEDHUNGA""",april_store_images/IMG-MNLM8PJT-BU6V.jpg,ModelResults/LLMRescore_247/IMG-MNLM8PJT-BU6V.jpg
265,gpt-4o-rescorer,IMG-MNLM8PJT-BU6V.jpg,1090,COOLER_STRIPS,N,0.0,2026-04-22 15:29:56.996803,N,3110111722,"""DADDY,S CHIPLEDHUNGA""",april_store_images/IMG-MNLM8PJT-BU6V.jpg,ModelResults/LLMRescore_247/IMG-MNLM8PJT-BU6V.jpg
266,gpt-4o-rescorer,IMG-MNLM8PJT-BU6V.jpg,1080,FOAM_BANNER,N,0.0,2026-04-22 15:29:56.996803,N,3110111722,"""DADDY,S CHIPLEDHUNGA""",april_store_images/IMG-MNLM8PJT-BU6V.jpg,ModelResults/LLMRescore_247/IMG-MNLM8PJT-BU6V.jpg
267,gpt-4o-rescorer,IMG-MO1HJNT4-X2P6.jpg,1019,POSTER,N,0.0,2026-04-22 15:30:05.734636,N,5220110115,HOTEL DEVOTI & RESTAURANT PVT,april_store_images/IMG-MO1HJNT4-X2P6.jpg,ModelResults/LLMRescore_247/IMG-MO1HJNT4-X2P6.jpg
268,gpt-4o-rescorer,IMG-MO1HJNT4-X2P6.jpg,1020,STREAMER,N,0.0,2026-04-22 15:30:05.734636,N,5220110115,HOTEL DEVOTI & RESTAURANT PVT,april_store_images/IMG-MO1HJNT4-X2P6.jpg,ModelResults/LLMRescore_247/IMG-MO1HJNT4-X2P6.jpg
269,gpt-4o-rescorer,IMG-MO1HJNT4-X2P6.jpg,1081,DANGLER,N,0.0,2026-04-22 15:30:05.734636,N,5220110115,HOTEL DEVOTI & RESTAURANT PVT,april_store_images/IMG-MO1HJNT4-X2P6.jpg,ModelResults/LLMRescore_247/IMG-MO1HJNT4-X2P6.jpg
270,gpt-4o-rescorer,IMG-MO1HJNT4-X2P6.jpg,1082,WOBBLER,N,0.0,2026-04-22 15:30:05.734636,N,5220110115,HOTEL DEVOTI & RESTAURANT PVT,april_store_images/IMG-MO1HJNT4-X2P6.jpg,ModelResults/LLMRescore_247/IMG-MO1HJNT4-X2P6.jpg
271,gpt-4o-rescorer,IMG-MO1HJNT4-X2P6.jpg,1022,WALL_BRANDING,N,0.0,2026-04-22 15:30:05.734636,N,5220110115,HOTEL DEVOTI & RESTAURANT PVT,april_store_images/IMG-MO1HJNT4-X2P6.jpg,ModelResults/LLMRescore_247/IMG-MO1HJNT4-X2P6.jpg
272,gpt-4o-rescorer,IMG-MO1HJNT4-X2P6.jpg,1083,FRONT_WINDOW_BRANDING,N,0.0,2026-04-22 15:30:05.734636,N,5220110115,HOTEL DEVOTI & RESTAURANT PVT,april_store_images/IMG-MO1HJNT4-X2P6.jpg,ModelResults/LLMRescore_247/IMG-MO1HJNT4-X2P6.jpg
273,gpt-4o-rescorer,IMG-MO1HJNT4-X2P6.jpg,1084,CEILING_PILLAR_BRANDING,N,0.0,2026-04-22 15:30:05.734636,N,5220110115,HOTEL DEVOTI & RESTAURANT PVT,april_store_images/IMG-MO1HJNT4-X2P6.jpg,ModelResults/LLMRescore_247/IMG-MO1HJNT4-X2P6.jpg
274,gpt-4o-rescorer,IMG-MO1HJNT4-X2P6.jpg,1040,PILLAR_BRANDING,N,0.0,2026-04-22 15:30:05.734636,N,5220110115,HOTEL DEVOTI & RESTAURANT PVT,april_store_images/IMG-MO1HJNT4-X2P6.jpg,ModelResults/LLMRescore_247/IMG-MO1HJNT4-X2P6.jpg
275,gpt-4o-rescorer,IMG-MO1HJNT4-X2P6.jpg,1085,COUNTER_FRONT,N,0.0,2026-04-22 15:30:05.734636,N,5220110115,HOTEL DEVOTI & RESTAURANT PVT,april_store_images/IMG-MO1HJNT4-X2P6.jpg,ModelResults/LLMRescore_247/IMG-MO1HJNT4-X2P6.jpg
276,gpt-4o-rescorer,IMG-MO1HJNT4-X2P6.jpg,1086,SHELF_RACK_BRANDING,N,0.0,2026-04-22 15:30:05.734636,N,5220110115,HOTEL DEVOTI & RESTAURANT PVT,april_store_images/IMG-MO1HJNT4-X2P6.jpg,ModelResults/LLMRescore_247/IMG-MO1HJNT4-X2P6.jpg
277,gpt-4o-rescorer,IMG-MO1HJNT4-X2P6.jpg,1027,OFFER_RIBBON_STICKER,N,0.0,2026-04-22 15:30:05.734636,N,5220110115,HOTEL DEVOTI & RESTAURANT PVT,april_store_images/IMG-MO1HJNT4-X2P6.jpg,ModelResults/LLMRescore_247/IMG-MO1HJNT4-X2P6.jpg
278,gpt-4o-rescorer,IMG-MO1HJNT4-X2P6.jpg,1087,MT_RACK_DISPLAY,N,0.0,2026-04-22 15:30:05.734636,N,5220110115,HOTEL DEVOTI & RESTAURANT PVT,april_store_images/IMG-MO1HJNT4-X2P6.jpg,ModelResults/LLMRescore_247/IMG-MO1HJNT4-X2P6.jpg
279,gpt-4o-rescorer,IMG-MO1HJNT4-X2P6.jpg,1092,SHOPPER_GATE,N,0.0,2026-04-22 15:30:05.734636,N,5220110115,HOTEL DEVOTI & RESTAURANT PVT,april_store_images/IMG-MO1HJNT4-X2P6.jpg,ModelResults/LLMRescore_247/IMG-MO1HJNT4-X2P6.jpg
280,gpt-4o-rescorer,IMG-MO1HJNT4-X2P6.jpg,1091,LED_ELEMENT,N,0.0,2026-04-22 15:30:05.734636,N,5220110115,HOTEL DEVOTI & RESTAURANT PVT,april_store_images/IMG-MO1HJNT4-X2P6.jpg,ModelResults/LLMRescore_247/IMG-MO1HJNT4-X2P6.jpg
281,gpt-4o-rescorer,IMG-MO1HJNT4-X2P6.jpg,1064,SHELF_DISPLAY_MT,N,0.0,2026-04-22 15:30:05.734636,N,5220110115,HOTEL DEVOTI & RESTAURANT PVT,april_store_images/IMG-MO1HJNT4-X2P6.jpg,ModelResults/LLMRescore_247/IMG-MO1HJNT4-X2P6.jpg
282,gpt-4o-rescorer,IMG-MO1HJNT4-X2P6.jpg,1088,NECK_RINGER,N,0.0,2026-04-22 15:30:05.734636,N,5220110115,HOTEL DEVOTI & RESTAURANT PVT,april_store_images/IMG-MO1HJNT4-X2P6.jpg,ModelResults/LLMRescore_247/IMG-MO1HJNT4-X2P6.jpg
283,gpt-4o-rescorer,IMG-MO1HJNT4-X2P6.jpg,1089,BOX_DISPLAY,N,0.0,2026-04-22 15:30:05.734636,N,5220110115,HOTEL DEVOTI & RESTAURANT PVT,april_store_images/IMG-MO1HJNT4-X2P6.jpg,ModelResults/LLMRescore_247/IMG-MO1HJNT4-X2P6.jpg
284,gpt-4o-rescorer,IMG-MO1HJNT4-X2P6.jpg,1090,COOLER_STRIPS,N,0.0,2026-04-22 15:30:05.734636,N,5220110115,HOTEL DEVOTI & RESTAURANT PVT,april_store_images/IMG-MO1HJNT4-X2P6.jpg,ModelResults/LLMRescore_247/IMG-MO1HJNT4-X2P6.jpg
285,gpt-4o-rescorer,IMG-MO1HJNT4-X2P6.jpg,1080,FOAM_BANNER,N,0.0,2026-04-22 15:30:05.734636,N,5220110115,HOTEL DEVOTI & RESTAURANT PVT,april_store_images/IMG-MO1HJNT4-X2P6.jpg,ModelResults/LLMRescore_247/IMG-MO1HJNT4-X2P6.jpg
286,gpt-4o-rescorer,IMG-MO1HJN84-PMPG.jpg,1019,POSTER,N,0.0,2026-04-22 15:30:14.938356,N,5220110115,HOTEL DEVOTI & RESTAURANT PVT,april_store_images/IMG-MO1HJN84-PMPG.jpg,ModelResults/LLMRescore_247/IMG-MO1HJN84-PMPG.jpg
287,gpt-4o-rescorer,IMG-MO1HJN84-PMPG.jpg,1020,STREAMER,N,0.0,2026-04-22 15:30:14.938356,N,5220110115,HOTEL DEVOTI & RESTAURANT PVT,april_store_images/IMG-MO1HJN84-PMPG.jpg,ModelResults/LLMRescore_247/IMG-MO1HJN84-PMPG.jpg
288,gpt-4o-rescorer,IMG-MO1HJN84-PMPG.jpg,1081,DANGLER,N,0.0,2026-04-22 15:30:14.938356,N,5220110115,HOTEL DEVOTI & RESTAURANT PVT,april_store_images/IMG-MO1HJN84-PMPG.jpg,ModelResults/LLMRescore_247/IMG-MO1HJN84-PMPG.jpg
289,gpt-4o-rescorer,IMG-MO1HJN84-PMPG.jpg,1082,WOBBLER,N,0.0,2026-04-22 15:30:14.938356,N,5220110115,HOTEL DEVOTI & RESTAURANT PVT,april_store_images/IMG-MO1HJN84-PMPG.jpg,ModelResults/LLMRescore_247/IMG-MO1HJN84-PMPG.jpg
290,gpt-4o-rescorer,IMG-MO1HJN84-PMPG.jpg,1022,WALL_BRANDING,N,0.0,2026-04-22 15:30:14.938356,N,5220110115,HOTEL DEVOTI & RESTAURANT PVT,april_store_images/IMG-MO1HJN84-PMPG.jpg,ModelResults/LLMRescore_247/IMG-MO1HJN84-PMPG.jpg
291,gpt-4o-rescorer,IMG-MO1HJN84-PMPG.jpg,1083,FRONT_WINDOW_BRANDING,N,0.0,2026-04-22 15:30:14.938356,N,5220110115,HOTEL DEVOTI & RESTAURANT PVT,april_store_images/IMG-MO1HJN84-PMPG.jpg,ModelResults/LLMRescore_247/IMG-MO1HJN84-PMPG.jpg
292,gpt-4o-rescorer,IMG-MO1HJN84-PMPG.jpg,1084,CEILING_PILLAR_BRANDING,N,0.0,2026-04-22 15:30:14.938356,N,5220110115,HOTEL DEVOTI & RESTAURANT PVT,april_store_images/IMG-MO1HJN84-PMPG.jpg,ModelResults/LLMRescore_247/IMG-MO1HJN84-PMPG.jpg
293,gpt-4o-rescorer,IMG-MO1HJN84-PMPG.jpg,1040,PILLAR_BRANDING,N,0.0,2026-04-22 15:30:14.938356,N,5220110115,HOTEL DEVOTI & RESTAURANT PVT,april_store_images/IMG-MO1HJN84-PMPG.jpg,ModelResults/LLMRescore_247/IMG-MO1HJN84-PMPG.jpg
294,gpt-4o-rescorer,IMG-MO1HJN84-PMPG.jpg,1085,COUNTER_FRONT,N,0.0,2026-04-22 15:30:14.938356,N,5220110115,HOTEL DEVOTI & RESTAURANT PVT,april_store_images/IMG-MO1HJN84-PMPG.jpg,ModelResults/LLMRescore_247/IMG-MO1HJN84-PMPG.jpg
295,gpt-4o-rescorer,IMG-MO1HJN84-PMPG.jpg,1086,SHELF_RACK_BRANDING,N,0.0,2026-04-22 15:30:14.938356,N,5220110115,HOTEL DEVOTI & RESTAURANT PVT,april_store_images/IMG-MO1HJN84-PMPG.jpg,ModelResults/LLMRescore_247/IMG-MO1HJN84-PMPG.jpg
296,gpt-4o-rescorer,IMG-MO1HJN84-PMPG.jpg,1027,OFFER_RIBBON_STICKER,N,0.0,2026-04-22 15:30:14.938356,N,5220110115,HOTEL DEVOTI & RESTAURANT PVT,april_store_images/IMG-MO1HJN84-PMPG.jpg,ModelResults/LLMRescore_247/IMG-MO1HJN84-PMPG.jpg
297,gpt-4o-rescorer,IMG-MO1HJN84-PMPG.jpg,1087,MT_RACK_DISPLAY,N,0.0,2026-04-22 15:30:14.938356,N,5220110115,HOTEL DEVOTI & RESTAURANT PVT,april_store_images/IMG-MO1HJN84-PMPG.jpg,ModelResults/LLMRescore_247/IMG-MO1HJN84-PMPG.jpg
298,gpt-4o-rescorer,IMG-MO1HJN84-PMPG.jpg,1092,SHOPPER_GATE,N,0.0,2026-04-22 15:30:14.938356,N,5220110115,HOTEL DEVOTI & RESTAURANT PVT,april_store_images/IMG-MO1HJN84-PMPG.jpg,ModelResults/LLMRescore_247/IMG-MO1HJN84-PMPG.jpg
299,gpt-4o-rescorer,IMG-MO1HJN84-PMPG.jpg,1091,LED_ELEMENT,N,0.0,2026-04-22 15:30:14.938356,N,5220110115,HOTEL DEVOTI & RESTAURANT PVT,april_store_images/IMG-MO1HJN84-PMPG.jpg,ModelResults/LLMRescore_247/IMG-MO1HJN84-PMPG.jpg
300,gpt-4o-rescorer,IMG-MO1HJN84-PMPG.jpg,1064,SHELF_DISPLAY_MT,N,0.0,2026-04-22 15:30:14.938356,N,5220110115,HOTEL DEVOTI & RESTAURANT PVT,april_store_images/IMG-MO1HJN84-PMPG.jpg,ModelResults/LLMRescore_247/IMG-MO1HJN84-PMPG.jpg
301,gpt-4o-rescorer,IMG-MO1HJN84-PMPG.jpg,1088,NECK_RINGER,N,0.0,2026-04-22 15:30:14.938356,N,5220110115,HOTEL DEVOTI & RESTAURANT PVT,april_store_images/IMG-MO1HJN84-PMPG.jpg,ModelResults/LLMRescore_247/IMG-MO1HJN84-PMPG.jpg
302,gpt-4o-rescorer,IMG-MO1HJN84-PMPG.jpg,1089,BOX_DISPLAY,N,0.0,2026-04-22 15:30:14.938356,N,5220110115,HOTEL DEVOTI & RESTAURANT PVT,april_store_images/IMG-MO1HJN84-PMPG.jpg,ModelResults/LLMRescore_247/IMG-MO1HJN84-PMPG.jpg
303,gpt-4o-rescorer,IMG-MO1HJN84-PMPG.jpg,1090,COOLER_STRIPS,N,0.0,2026-04-22 15:30:14.938356,N,5220110115,HOTEL DEVOTI & RESTAURANT PVT,april_store_images/IMG-MO1HJN84-PMPG.jpg,ModelResults/LLMRescore_247/IMG-MO1HJN84-PMPG.jpg
304,gpt-4o-rescorer,IMG-MO1HJN84-PMPG.jpg,1080,FOAM_BANNER,N,0.0,2026-04-22 15:30:14.938356,N,5220110115,HOTEL DEVOTI & RESTAURANT PVT,april_store_images/IMG-MO1HJN84-PMPG.jpg,ModelResults/LLMRescore_247/IMG-MO1HJN84-PMPG.jpg
305,gpt-4o-rescorer,IMG-MO1HKJX2-OBKZ.jpg,1090,COOLER_STRIPS,Y,0.9,2026-04-22 15:30:23.589179,N,5220110273,DURGA HOTEL,april_store_images/IMG-MO1HKJX2-OBKZ.jpg,ModelResults/LLMRescore_247/IMG-MO1HKJX2-OBKZ.jpg
306,gpt-4o-rescorer,IMG-MO1HKJX2-OBKZ.jpg,1091,LED_ELEMENT,Y,0.85,2026-04-22 15:30:23.589179,N,5220110273,DURGA HOTEL,april_store_images/IMG-MO1HKJX2-OBKZ.jpg,ModelResults/LLMRescore_247/IMG-MO1HKJX2-OBKZ.jpg
307,gpt-4o-rescorer,IMG-MO1HKJX2-OBKZ.jpg,1019,POSTER,N,0.0,2026-04-22 15:30:23.589179,N,5220110273,DURGA HOTEL,april_store_images/IMG-MO1HKJX2-OBKZ.jpg,ModelResults/LLMRescore_247/IMG-MO1HKJX2-OBKZ.jpg
308,gpt-4o-rescorer,IMG-MO1HKJX2-OBKZ.jpg,1020,STREAMER,N,0.0,2026-04-22 15:30:23.589179,N,5220110273,DURGA HOTEL,april_store_images/IMG-MO1HKJX2-OBKZ.jpg,ModelResults/LLMRescore_247/IMG-MO1HKJX2-OBKZ.jpg
309,gpt-4o-rescorer,IMG-MO1HKJX2-OBKZ.jpg,1081,DANGLER,N,0.0,2026-04-22 15:30:23.589179,N,5220110273,DURGA HOTEL,april_store_images/IMG-MO1HKJX2-OBKZ.jpg,ModelResults/LLMRescore_247/IMG-MO1HKJX2-OBKZ.jpg
310,gpt-4o-rescorer,IMG-MO1HKJX2-OBKZ.jpg,1082,WOBBLER,N,0.0,2026-04-22 15:30:23.589179,N,5220110273,DURGA HOTEL,april_store_images/IMG-MO1HKJX2-OBKZ.jpg,ModelResults/LLMRescore_247/IMG-MO1HKJX2-OBKZ.jpg
311,gpt-4o-rescorer,IMG-MO1HKJX2-OBKZ.jpg,1022,WALL_BRANDING,N,0.0,2026-04-22 15:30:23.589179,N,5220110273,DURGA HOTEL,april_store_images/IMG-MO1HKJX2-OBKZ.jpg,ModelResults/LLMRescore_247/IMG-MO1HKJX2-OBKZ.jpg
312,gpt-4o-rescorer,IMG-MO1HKJX2-OBKZ.jpg,1083,FRONT_WINDOW_BRANDING,N,0.0,2026-04-22 15:30:23.589179,N,5220110273,DURGA HOTEL,april_store_images/IMG-MO1HKJX2-OBKZ.jpg,ModelResults/LLMRescore_247/IMG-MO1HKJX2-OBKZ.jpg
313,gpt-4o-rescorer,IMG-MO1HKJX2-OBKZ.jpg,1084,CEILING_PILLAR_BRANDING,N,0.0,2026-04-22 15:30:23.589179,N,5220110273,DURGA HOTEL,april_store_images/IMG-MO1HKJX2-OBKZ.jpg,ModelResults/LLMRescore_247/IMG-MO1HKJX2-OBKZ.jpg
314,gpt-4o-rescorer,IMG-MO1HKJX2-OBKZ.jpg,1040,PILLAR_BRANDING,N,0.0,2026-04-22 15:30:23.589179,N,5220110273,DURGA HOTEL,april_store_images/IMG-MO1HKJX2-OBKZ.jpg,ModelResults/LLMRescore_247/IMG-MO1HKJX2-OBKZ.jpg
315,gpt-4o-rescorer,IMG-MO1HKJX2-OBKZ.jpg,1085,COUNTER_FRONT,N,0.0,2026-04-22 15:30:23.589179,N,5220110273,DURGA HOTEL,april_store_images/IMG-MO1HKJX2-OBKZ.jpg,ModelResults/LLMRescore_247/IMG-MO1HKJX2-OBKZ.jpg
316,gpt-4o-rescorer,IMG-MO1HKJX2-OBKZ.jpg,1086,SHELF_RACK_BRANDING,N,0.0,2026-04-22 15:30:23.589179,N,5220110273,DURGA HOTEL,april_store_images/IMG-MO1HKJX2-OBKZ.jpg,ModelResults/LLMRescore_247/IMG-MO1HKJX2-OBKZ.jpg
317,gpt-4o-rescorer,IMG-MO1HKJX2-OBKZ.jpg,1027,OFFER_RIBBON_STICKER,N,0.0,2026-04-22 15:30:23.589179,N,5220110273,DURGA HOTEL,april_store_images/IMG-MO1HKJX2-OBKZ.jpg,ModelResults/LLMRescore_247/IMG-MO1HKJX2-OBKZ.jpg
318,gpt-4o-rescorer,IMG-MO1HKJX2-OBKZ.jpg,1087,MT_RACK_DISPLAY,N,0.0,2026-04-22 15:30:23.589179,N,5220110273,DURGA HOTEL,april_store_images/IMG-MO1HKJX2-OBKZ.jpg,ModelResults/LLMRescore_247/IMG-MO1HKJX2-OBKZ.jpg
319,gpt-4o-rescorer,IMG-MO1HKJX2-OBKZ.jpg,1092,SHOPPER_GATE,N,0.0,2026-04-22 15:30:23.589179,N,5220110273,DURGA HOTEL,april_store_images/IMG-MO1HKJX2-OBKZ.jpg,ModelResults/LLMRescore_247/IMG-MO1HKJX2-OBKZ.jpg
320,gpt-4o-rescorer,IMG-MO1HKJX2-OBKZ.jpg,1064,SHELF_DISPLAY_MT,N,0.0,2026-04-22 15:30:23.589179,N,5220110273,DURGA HOTEL,april_store_images/IMG-MO1HKJX2-OBKZ.jpg,ModelResults/LLMRescore_247/IMG-MO1HKJX2-OBKZ.jpg
321,gpt-4o-rescorer,IMG-MO1HKJX2-OBKZ.jpg,1088,NECK_RINGER,N,0.0,2026-04-22 15:30:23.589179,N,5220110273,DURGA HOTEL,april_store_images/IMG-MO1HKJX2-OBKZ.jpg,ModelResults/LLMRescore_247/IMG-MO1HKJX2-OBKZ.jpg
322,gpt-4o-rescorer,IMG-MO1HKJX2-OBKZ.jpg,1089,BOX_DISPLAY,N,0.0,2026-04-22 15:30:23.589179,N,5220110273,DURGA HOTEL,april_store_images/IMG-MO1HKJX2-OBKZ.jpg,ModelResults/LLMRescore_247/IMG-MO1HKJX2-OBKZ.jpg
323,gpt-4o-rescorer,IMG-MO1HKJX2-OBKZ.jpg,1080,FOAM_BANNER,N,0.0,2026-04-22 15:30:23.589179,N,5220110273,DURGA HOTEL,april_store_images/IMG-MO1HKJX2-OBKZ.jpg,ModelResults/LLMRescore_247/IMG-MO1HKJX2-OBKZ.jpg
324,gpt-4o-rescorer,IMG-MO1HKEKT-LFXF.jpg,1087,MT_RACK_DISPLAY,Y,0.9,2026-04-22 15:30:32.165720,N,5220110273,DURGA HOTEL,april_store_images/IMG-MO1HKEKT-LFXF.jpg,ModelResults/LLMRescore_247/IMG-MO1HKEKT-LFXF.jpg
325,gpt-4o-rescorer,IMG-MO1HKEKT-LFXF.jpg,1019,POSTER,N,0.0,2026-04-22 15:30:32.165720,N,5220110273,DURGA HOTEL,april_store_images/IMG-MO1HKEKT-LFXF.jpg,ModelResults/LLMRescore_247/IMG-MO1HKEKT-LFXF.jpg
326,gpt-4o-rescorer,IMG-MO1HKEKT-LFXF.jpg,1020,STREAMER,N,0.0,2026-04-22 15:30:32.165720,N,5220110273,DURGA HOTEL,april_store_images/IMG-MO1HKEKT-LFXF.jpg,ModelResults/LLMRescore_247/IMG-MO1HKEKT-LFXF.jpg
327,gpt-4o-rescorer,IMG-MO1HKEKT-LFXF.jpg,1081,DANGLER,N,0.0,2026-04-22 15:30:32.165720,N,5220110273,DURGA HOTEL,april_store_images/IMG-MO1HKEKT-LFXF.jpg,ModelResults/LLMRescore_247/IMG-MO1HKEKT-LFXF.jpg
328,gpt-4o-rescorer,IMG-MO1HKEKT-LFXF.jpg,1082,WOBBLER,N,0.0,2026-04-22 15:30:32.165720,N,5220110273,DURGA HOTEL,april_store_images/IMG-MO1HKEKT-LFXF.jpg,ModelResults/LLMRescore_247/IMG-MO1HKEKT-LFXF.jpg
329,gpt-4o-rescorer,IMG-MO1HKEKT-LFXF.jpg,1022,WALL_BRANDING,N,0.0,2026-04-22 15:30:32.165720,N,5220110273,DURGA HOTEL,april_store_images/IMG-MO1HKEKT-LFXF.jpg,ModelResults/LLMRescore_247/IMG-MO1HKEKT-LFXF.jpg
330,gpt-4o-rescorer,IMG-MO1HKEKT-LFXF.jpg,1083,FRONT_WINDOW_BRANDING,N,0.0,2026-04-22 15:30:32.165720,N,5220110273,DURGA HOTEL,april_store_images/IMG-MO1HKEKT-LFXF.jpg,ModelResults/LLMRescore_247/IMG-MO1HKEKT-LFXF.jpg
331,gpt-4o-rescorer,IMG-MO1HKEKT-LFXF.jpg,1084,CEILING_PILLAR_BRANDING,N,0.0,2026-04-22 15:30:32.165720,N,5220110273,DURGA HOTEL,april_store_images/IMG-MO1HKEKT-LFXF.jpg,ModelResults/LLMRescore_247/IMG-MO1HKEKT-LFXF.jpg
332,gpt-4o-rescorer,IMG-MO1HKEKT-LFXF.jpg,1040,PILLAR_BRANDING,N,0.0,2026-04-22 15:30:32.165720,N,5220110273,DURGA HOTEL,april_store_images/IMG-MO1HKEKT-LFXF.jpg,ModelResults/LLMRescore_247/IMG-MO1HKEKT-LFXF.jpg
333,gpt-4o-rescorer,IMG-MO1HKEKT-LFXF.jpg,1085,COUNTER_FRONT,N,0.0,2026-04-22 15:30:32.165720,N,5220110273,DURGA HOTEL,april_store_images/IMG-MO1HKEKT-LFXF.jpg,ModelResults/LLMRescore_247/IMG-MO1HKEKT-LFXF.jpg
334,gpt-4o-rescorer,IMG-MO1HKEKT-LFXF.jpg,1086,SHELF_RACK_BRANDING,N,0.0,2026-04-22 15:30:32.165720,N,5220110273,DURGA HOTEL,april_store_images/IMG-MO1HKEKT-LFXF.jpg,ModelResults/LLMRescore_247/IMG-MO1HKEKT-LFXF.jpg
335,gpt-4o-rescorer,IMG-MO1HKEKT-LFXF.jpg,1027,OFFER_RIBBON_STICKER,N,0.0,2026-04-22 15:30:32.165720,N,5220110273,DURGA HOTEL,april_store_images/IMG-MO1HKEKT-LFXF.jpg,ModelResults/LLMRescore_247/IMG-MO1HKEKT-LFXF.jpg
336,gpt-4o-rescorer,IMG-MO1HKEKT-LFXF.jpg,1092,SHOPPER_GATE,N,0.0,2026-04-22 15:30:32.165720,N,5220110273,DURGA HOTEL,april_store_images/IMG-MO1HKEKT-LFXF.jpg,ModelResults/LLMRescore_247/IMG-MO1HKEKT-LFXF.jpg
337,gpt-4o-rescorer,IMG-MO1HKEKT-LFXF.jpg,1091,LED_ELEMENT,N,0.0,2026-04-22 15:30:32.165720,N,5220110273,DURGA HOTEL,april_store_images/IMG-MO1HKEKT-LFXF.jpg,ModelResults/LLMRescore_247/IMG-MO1HKEKT-LFXF.jpg
338,gpt-4o-rescorer,IMG-MO1HKEKT-LFXF.jpg,1064,SHELF_DISPLAY_MT,N,0.0,2026-04-22 15:30:32.165720,N,5220110273,DURGA HOTEL,april_store_images/IMG-MO1HKEKT-LFXF.jpg,ModelResults/LLMRescore_247/IMG-MO1HKEKT-LFXF.jpg
339,gpt-4o-rescorer,IMG-MO1HKEKT-LFXF.jpg,1088,NECK_RINGER,N,0.0,2026-04-22 15:30:32.165720,N,5220110273,DURGA HOTEL,april_store_images/IMG-MO1HKEKT-LFXF.jpg,ModelResults/LLMRescore_247/IMG-MO1HKEKT-LFXF.jpg
340,gpt-4o-rescorer,IMG-MO1HKEKT-LFXF.jpg,1089,BOX_DISPLAY,N,0.0,2026-04-22 15:30:32.165720,N,5220110273,DURGA HOTEL,april_store_images/IMG-MO1HKEKT-LFXF.jpg,ModelResults/LLMRescore_247/IMG-MO1HKEKT-LFXF.jpg
341,gpt-4o-rescorer,IMG-MO1HKEKT-LFXF.jpg,1090,COOLER_STRIPS,N,0.0,2026-04-22 15:30:32.165720,N,5220110273,DURGA HOTEL,april_store_images/IMG-MO1HKEKT-LFXF.jpg,ModelResults/LLMRescore_247/IMG-MO1HKEKT-LFXF.jpg
342,gpt-4o-rescorer,IMG-MO1HKEKT-LFXF.jpg,1080,FOAM_BANNER,N,0.0,2026-04-22 15:30:32.165720,N,5220110273,DURGA HOTEL,april_store_images/IMG-MO1HKEKT-LFXF.jpg,ModelResults/LLMRescore_247/IMG-MO1HKEKT-LFXF.jpg
